area_tag	LONGI_DD	LATIT_DD	pos_string
22	21.448	65.29667	21.448_65.29667
22	21.06767	64.841	21.06767_64.841
22	21.08333	64.82317	21.08333_64.82317
19	19.4985	63.283	19.4985_63.283
19	19.5395	63.3205	19.5395_63.3205
18	18.08417	62.8215	18.08417_62.8215
18	18.1405	62.81417	18.1405_62.81417
18	18.399	63.0365	18.399_63.0365
18	18.437	63.026	18.437_63.026
18	18.52733	63.157	18.52733_63.157
18	18.54133	63.13167	18.54133_63.13167
22	21.53467	65.337	21.53467_65.337
22	21.5055	65.32417	21.5055_65.32417
22	21.037	64.85717	21.037_64.85717
22	21.49033	65.359	21.49033_65.359
22	21.5325	65.3565	21.5325_65.3565
22	21.1535	64.67517	21.1535_64.67517
22	21.149	64.67517	21.149_64.67517
22	21.68583	65.41683	21.68583_65.41683
22	22.27917	65.6805	22.27917_65.6805
22	22.26583	65.6875	22.26583_65.6875
22	21.69033	65.396	21.69033_65.396
22	21.71133	65.40117	21.71133_65.40117
Bothnian Sea	18.95283	62.65267	18.95283_62.65267
Bothnian Sea	18.835	62.51333	18.835_62.51333
22	22.25167	65.66717	22.25167_65.66717
22	22.25783	65.6455	22.25783_65.6455
22	21.61583	65.31283	21.61583_65.31283
22	21.61017	65.31517	21.61017_65.31517
22	21.564	65.3825	21.564_65.3825
22	21.57767	65.37167	21.57767_65.37167
19	17.90183	62.4665	17.90183_62.4665
18	18.873	63.26867	18.873_63.26867
18	18.8665	63.29167	18.8665_63.29167
Bothnian Sea	18.54767	62.08433	18.54767_62.08433
22	22.26367	65.63567	22.26367_65.63567
18	19.13583	63.2725	19.13583_63.2725
18	19.107	63.2655	19.107_63.2655
18	19.054	63.2075	19.054_63.2075
18	19.03233	63.20967	19.03233_63.20967
18	18.96117	63.20167	18.96117_63.20167
18	18.94383	63.21317	18.94383_63.21317
Kattegat	11.81967	56.65933	11.81967_56.65933
Kattegat	11.6615	57.18433	11.6615_57.18433
4	11.644	57.5435	11.644_57.5435
4	11.69617	57.63133	11.69617_57.63133
Great Belt	11.04067	55.3265	11.04067_55.3265
Great Belt	10.86917	55.86	10.86917_55.86
Kattegat	11.3405	56.22667	11.3405_56.22667
Western Gotland Basin	17.43383	57.1165	17.43383_57.1165
Bornholm Basin	15.33083	55.67467	15.33083_55.67467
Bothnian Sea	20.0495	62.665	20.0495_62.665
Bothnian Sea	19.27517	61.08217	19.27517_61.08217
Northern Baltic Proper	19.9205	59.49867	19.9205_59.49867
Western Gotland Basin	18.81183	58.4995	18.81183_58.4995
Bothnian Bay	23.13483	64.8495	23.13483_64.8495
Bothnian Bay	21.4585	63.83183	21.4585_63.83183
Bothnian Bay	22.068	64.70833	22.068_64.70833
Bothnian Bay	23.23317	65.16683	23.23317_65.16683
22	22.446	65.72983	22.446_65.72983
20	19.80833	63.52533	19.80833_63.52533
Bothnian Sea	18.95233	62.65317	18.95233_62.65317
Bothnian Sea	18.54933	62.10083	18.54933_62.10083
Bothnian Bay	23.231	65.165	23.231_65.165
22	22.3755	65.8075	22.3755_65.8075
22	22.4455	65.72967	22.4455_65.72967
20	19.81083	63.52517	19.81083_63.52517
Bothnian Sea	18.83517	62.514	18.83517_62.514
18	18.266	62.86383	18.266_62.86383
12n	18.34197	59.21263	18.34197_59.21263
12n	18.43	59.15358	18.43_59.15358
20	19.81933	63.5	19.81933_63.5
12n	18.58122	59.35198	18.58122_59.35198
Bothnian Bay	22.0685	64.70867	22.0685_64.70867
12n	18.57598	59.46147	18.57598_59.46147
12n	18.54743	59.49702	18.54743_59.49702
12n	18.56913	59.49353	18.56913_59.49353
Bothnian Bay	22.15233	65.01967	22.15233_65.01967
12n	18.00437	59.03715	18.00437_59.03715
22	22.447	65.73083	22.447_65.73083
20	19.80933	63.52467	19.80933_63.52467
Bothnian Sea	18.83933	62.515	18.83933_62.515
Kattegat	11.661	57.18383	11.661_57.18383
Kattegat	11.61083	57.54233	11.61083_57.54233
4	11.69167	57.6305	11.69167_57.6305
12n	18.62653	59.34173	18.62653_59.34173
Great Belt	11.0415	55.32583	11.0415_55.32583
Great Belt	10.87233	55.85917	10.87233_55.85917
Kattegat	11.80683	56.6595	11.80683_56.6595
Bornholm Basin	15.33267	55.73167	15.33267_55.73167
Bothnian Sea	18.98967	61.08183	18.98967_61.08183
Northern Baltic Proper	19.91983	59.49883	19.91983_59.49883
Western Gotland Basin	18.81083	58.49967	18.81083_58.49967
Western Gotland Basin	17.43833	57.1165	17.43833_57.1165
Bothnian Bay	21.45983	63.832	21.45983_63.832
Bothnian Sea	18.99617	62.66467	18.99617_62.66467
Kattegat	11.66033	57.1845	11.66033_57.1845
Kattegat	11.61267	57.54283	11.61267_57.54283
4	11.69233	57.631	11.69233_57.631
Bornholm Basin	17.58433	56.11217	17.58433_56.11217
Eastern Gotland Basin	17.70867	56.1545	17.70867_56.1545
Eastern Gotland Basin	18.19167	56.32483	18.19167_56.32483
Eastern Gotland Basin	18.41517	56.34517	18.41517_56.34517
20	19.82517	63.49983	19.82517_63.49983
12n	18.18442	59.015	18.18442_59.015
Great Belt	11.04133	55.32583	11.04133_55.32583
Great Belt	10.87083	55.859	10.87083_55.859
Kattegat	11.807	56.65883	11.807_56.65883
Bornholm Basin	15.33133	55.67583	15.33133_55.67583
Bothnian Sea	18.89783	61.08267	18.89783_61.08267
Northern Baltic Proper	19.90567	59.49867	19.90567_59.49867
Western Gotland Basin	17.74183	58.49983	17.74183_58.49983
Western Gotland Basin	17.22433	57.116	17.22433_57.116
Bothnian Bay	21.4685	63.8325	21.4685_63.8325
Bothnian Sea	18.76883	62.66517	18.76883_62.66517
22	21.67833	65.41033	21.67833_65.41033
22	22.27833	65.68983	22.27833_65.68983
22	22.27467	65.67283	22.27467_65.67283
22	21.691	65.416	21.691_65.416
22	21.70683	65.402	21.70683_65.402
Bothnian Sea	18.95	62.65333	18.95_62.65333
22	22.25517	65.65433	22.25517_65.65433
22	22.24667	65.66417	22.24667_65.66417
Bothnian Sea	18.55283	62.0995	18.55283_62.0995
22	22.2805	65.632	22.2805_65.632
22	21.66533	65.31517	21.66533_65.31517
22	21.646	65.32717	21.646_65.32717
22	21.57567	65.3625	21.57567_65.3625
22	21.56867	65.37517	21.56867_65.37517
19	18.01967	62.55817	18.01967_62.55817
19	17.78183	62.40317	17.78183_62.40317
22	21.4555	65.30467	21.4555_65.30467
22	21.42	65.30917	21.42_65.30917
22	21.50483	65.32783	21.50483_65.32783
22	21.53017	65.33367	21.53017_65.33367
22	21.47767	65.35233	21.47767_65.35233
22	21.52	65.3575	21.52_65.3575
22	21.12017	64.78667	21.12017_64.78667
22	21.09967	64.78583	21.09967_64.78583
22	21.0825	64.82983	21.0825_64.82983
22	21.04483	64.84933	21.04483_64.84933
1n	11.28533	58.43733	11.28533_58.43733
22	21.03733	64.85633	21.03733_64.85633
2	11.72383	58.0945	11.72383_58.0945
22	21.161	64.673	21.161_64.673
22	21.17283	64.669	21.17283_64.669
16	17.16733	60.97717	17.16733_60.97717
16	17.18283	60.97417	17.18283_60.97417
17	17.32167	60.77583	17.32167_60.77583
17	17.31317	60.78183	17.31317_60.78183
16	17.26883	60.81367	17.26883_60.81367
16	17.25683	60.81817	17.25683_60.81817
16	17.29017	60.87967	17.29017_60.87967
16	17.27683	60.88567	17.27683_60.88567
16	17.29567	60.86533	17.29567_60.86533
16	17.28783	60.86533	17.28783_60.86533
1n	11.45433	58.3085	11.45433_58.3085
16	17.25617	60.828	17.25617_60.828
16	17.25933	60.826	17.25933_60.826
Bothnian Bay	22.05367	64.731	22.05367_64.731
9	16.8	57.3	16.8_57.3
20	20.3795	63.688	20.3795_63.688
20	20.3675	63.692	20.3675_63.692
20	20.3585	63.695	20.3585_63.695
Bornholm Basin	15.332	55.68367	15.332_55.68367
20	20.40717	63.68767	20.40717_63.68767
20	20.40217	63.68933	20.40217_63.68933
20	20.26367	63.6695	20.26367_63.6695
20	20.33617	63.65017	20.33617_63.65017
21	20.346	63.64167	20.346_63.64167
16	17.2945	60.88817	17.2945_60.88817
16	17.27583	60.9025	17.27583_60.9025
16	17.16617	60.95667	17.16617_60.95667
16	17.1915	60.94867	17.1915_60.94867
Bothnian Sea	18.28433	62.665	18.28433_62.665
Bothnian Sea	18.5515	61.08217	18.5515_61.08217
Northern Baltic Proper	19.89383	59.49983	19.89383_59.49983
Western Gotland Basin	18.78433	58.4985	18.78433_58.4985
Western Gotland Basin	17.41367	57.11533	17.41367_57.11533
16	17.2795	60.85667	17.2795_60.85667
16	17.27667	60.85817	17.27667_60.85817
20	20.26333	63.6635	20.26333_63.6635
20	20.27417	63.661	20.27417_63.661
Bothnian Bay	23.46517	64.99883	23.46517_64.99883
The Quark	21.29867	63.83117	21.29867_63.83117
20	19.9005	63.55567	19.9005_63.55567
20	19.8875	63.55533	19.8875_63.55533
20	19.923	63.6145	19.923_63.6145
19	19.59467	63.41767	19.59467_63.41767
18	19.57417	63.41883	19.57417_63.41883
18	19.1255	63.2845	19.1255_63.2845
18	19.12917	63.298	19.12917_63.298
18	19.0345	63.209	19.0345_63.209
18	19.0305	63.20883	19.0305_63.20883
25	11.76833	57.6675	11.76833_57.6675
18	18.9785	63.2015	18.9785_63.2015
18	18.988	63.19433	18.988_63.19433
18	18.33617	63.0325	18.33617_63.0325
18	18.32917	63.028	18.32917_63.028
18	18.1325	62.816	18.1325_62.816
18	18.096	62.81967	18.096_62.81967
18	18.5335	63.11467	18.5335_63.11467
18	18.53583	63.12383	18.53583_63.12383
18	18.7145	63.22733	18.7145_63.22733
18	18.756	63.23133	18.756_63.23133
18	18.31417	62.8415	18.31417_62.8415
18	18.31383	62.86	18.31383_62.86
18	18.87517	63.28383	18.87517_63.28383
18	18.8655	63.27733	18.8655_63.27733
18	18.42933	63.03767	18.42933_63.03767
18	18.43333	63.043	18.43333_63.043
22	22.27783	65.68367	22.27783_65.68367
22	22.31367	65.6745	22.31367_65.6745
22	22.25883	65.66933	22.25883_65.66933
22	22.24533	65.663	22.24533_65.663
22	22.28467	65.62583	22.28467_65.62583
22	22.27217	65.63233	22.27217_65.63233
22	21.6765	65.412	21.6765_65.412
22	21.70117	65.40817	21.70117_65.40817
22	21.70483	65.40417	21.70483_65.40417
22	21.573	65.36917	21.573_65.36917
22	21.57667	65.362	21.57667_65.362
22	21.65	65.30183	21.65_65.30183
22	21.64717	65.31817	21.64717_65.31817
22	21.44133	65.3025	21.44133_65.3025
22	21.4325	65.30667	21.4325_65.30667
22	21.50067	65.32	21.50067_65.32
22	21.506	65.33017	21.506_65.33017
22	21.51733	65.356	21.51733_65.356
22	21.47683	65.35217	21.47683_65.35217
22	21.03983	64.84633	21.03983_64.84633
22	21.07933	64.82117	21.07933_64.82117
22	21.03283	64.85733	21.03283_64.85733
22	21.11567	64.78617	21.11567_64.78617
22	21.0965	64.78633	21.0965_64.78633
22	21.17983	64.66467	21.17983_64.66467
22	21.1235	64.67983	21.1235_64.67983
16	17.30333	60.81217	17.30333_60.81217
16	17.29767	60.81683	17.29767_60.81683
16	17.28467	60.8305	17.28467_60.8305
16	17.25617	60.82283	17.25617_60.82283
17	17.37683	60.76983	17.37683_60.76983
20	20.361	63.67783	20.361_63.67783
20	20.3185	63.66317	20.3185_63.66317
20	19.92917	63.57583	19.92917_63.57583
20	19.92533	63.55683	19.92533_63.55683
20	20.3375	63.702	20.3375_63.702
18	19.49233	63.53267	19.49233_63.53267
20	20.37733	63.6865	20.37733_63.6865
20	20.36683	63.6915	20.36683_63.6915
20	20.35667	63.695	20.35667_63.695
20	20.40233	63.69233	20.40233_63.69233
20	20.39667	63.69333	20.39667_63.69333
20	20.26617	63.67	20.26617_63.67
20	20.2625	63.66233	20.2625_63.66233
20	20.26967	63.66483	20.26967_63.66483
20	19.9215	63.614	19.9215_63.614
18	18.70217	63.21333	18.70217_63.21333
18	18.687	63.23033	18.687_63.23033
18	18.8765	63.2715	18.8765_63.2715
18	18.858	63.27217	18.858_63.27217
19	19.53983	63.3775	19.53983_63.3775
19	19.49183	63.31933	19.49183_63.31933
18	18.392	63.05133	18.392_63.05133
18	18.40883	63.042	18.40883_63.042
18	18.53967	63.13	18.53967_63.13
18	18.54133	63.14717	18.54133_63.14717
18	19.14017	63.25817	19.14017_63.25817
18	19.12367	63.261	19.12367_63.261
19	19.04767	63.19967	19.04767_63.19967
18	19.0405	63.2025	19.0405_63.2025
18	18.94717	63.20917	18.94717_63.20917
18	18.92683	63.20117	18.92683_63.20117
18	18.35583	63.0255	18.35583_63.0255
18	18.3365	63.04933	18.3365_63.04933
19	18.31933	62.82033	18.31933_62.82033
18	18.3415	62.83433	18.3415_62.83433
19	18.71483	62.9985	18.71483_62.9985
19	18.83167	63.0665	18.83167_63.0665
18	18.0605	62.82083	18.0605_62.82083
18	18.0475	62.83717	18.0475_62.83717
Bothnian Sea	18.954	62.65167	18.954_62.65167
19	19.7235	63.3475	19.7235_63.3475
Bothnian Sea	19.79817	63.308	19.79817_63.308
Bothnian Sea	19.64317	63.21367	19.64317_63.21367
Bothnian Sea	19.54133	63.09017	19.54133_63.09017
16	17.242	61.61533	17.242_61.61533
16	17.24967	61.60733	17.24967_61.60733
Bothnian Sea	20.00067	62.6005	20.00067_62.6005
18	18.286	62.855	18.286_62.855
19	17.65067	62.31767	17.65067_62.31767
19	17.65633	62.3485	17.65633_62.3485
5	12.6295	56.44283	12.6295_56.44283
Bornholm Basin	17.6055	56.1105	17.6055_56.1105
Eastern Gotland Basin	17.70867	56.14567	17.70867_56.14567
Eastern Gotland Basin	18.18067	56.30983	18.18067_56.30983
Eastern Gotland Basin	18.38883	56.333	18.38883_56.333
4	11.92333	57.30667	11.92333_57.30667
Kattegat	11.3345	56.22567	11.3345_56.22567
Kattegat	11.79917	56.6585	11.79917_56.6585
Kattegat	11.6605	57.18467	11.6605_57.18467
Kattegat	11.62667	57.54233	11.62667_57.54233
4	11.68833	57.63067	11.68833_57.63067
12n	18.68293	59.33068	18.68293_59.33068
Great Belt	11.04117	55.326	11.04117_55.326
Great Belt	10.8715	55.8595	10.8715_55.8595
Western Gotland Basin	18.8165	58.49933	18.8165_58.49933
Western Gotland Basin	17.44083	57.11683	17.44083_57.11683
Bornholm Basin	15.33217	55.678	15.33217_55.678
